,intime,outtime,aeneas,tocloud,pubrabbitmq,TPT,PT,FET,scenario
26,2023-01-17 11:12:29.220769,2023-01-17 11:12:41.313,11.9,0.0464,0.0643,12.092231,12.0,11.9464,10_0.05_k8s
27,2023-01-17 11:12:33.523824,2023-01-17 11:12:45.765,11.9,0.0531,0.0465,12.241176,12.0,11.953100000000001,10_0.05_k8s
28,2023-01-17 11:12:33.723824,2023-01-17 11:12:45.772,12.1,0.0389,0.0485,12.048176,12.0,12.1389,10_0.05_k8s
29,2023-01-17 11:12:35.377191,2023-01-17 11:12:52.977,4.34,0.0495,0.0299,17.599809,18.0,4.3895,10_0.05_k8s
30,2023-01-17 11:12:36.879675,2023-01-17 11:12:54.701,4.28,0.0415,0.0288,17.821325,18.0,4.3215,10_0.05_k8s
31,2023-01-17 11:12:41.102426,2023-01-17 11:12:55.220,4.31,0.0383,0.0322,14.117574,14.0,4.3483,10_0.05_k8s
32,2023-01-17 11:12:42.619020,2023-01-17 11:12:57.474,20.5,0.0363,0.0531,14.85498,15.0,20.5363,10_0.05_k8s
33,2023-01-17 11:12:43.361795,2023-01-17 11:12:57.507,22.0,0.0501,0.0329,14.145205,14.0,22.0501,10_0.05_k8s
34,2023-01-17 11:12:43.551966,2023-01-17 11:12:57.984,15.2,0.0426,0.0423,14.432034,14.0,15.2426,10_0.05_k8s
35,2023-01-17 11:12:48.548712,2023-01-17 11:12:58.003,16.8,0.0391,0.0567,9.454288,9.0,16.839100000000002,10_0.05_k8s
36,2023-01-17 11:12:48.662191,2023-01-17 11:13:08.517,24.9,0.0431,0.0311,19.854809,20.0,24.943099999999998,10_0.05_k8s
37,2023-01-17 11:12:50.317825,2023-01-17 11:13:08.887,25.4,0.0498,0.0434,18.569175,19.0,25.4498,10_0.05_k8s
38,2023-01-17 11:12:50.801589,2023-01-17 11:13:08.907,20.1,0.0386,0.0599,18.105411,18.0,20.1386,10_0.05_k8s
39,2023-01-17 11:12:54.167044,2023-01-17 11:13:11.097,12.5,0.0409,0.0290,16.929956,17.0,12.5409,10_0.05_k8s
40,2023-01-17 11:12:54.881729,2023-01-17 11:13:22.958,24.2,0.0518,0.0306,28.076271,28.0,24.2518,10_0.05_k8s
41,2023-01-17 11:12:55.916549,2023-01-17 11:13:23.659,24.8,0.0563,0.0661,27.742451,28.0,24.8563,10_0.05_k8s
42,2023-01-17 11:12:58.680503,2023-01-17 11:13:23.669,25.0,0.0572,0.0576,24.988497,25.0,25.0572,10_0.05_k8s
43,2023-01-17 11:12:58.938357,2023-01-17 11:13:23.701,24.6,0.0350,0.0623,24.762643,25.0,24.635,10_0.05_k8s
44,2023-01-17 11:13:00.003321,2023-01-17 11:13:27.528,27.4,0.0509,0.0300,27.524679,28.0,27.450899999999997,10_0.05_k8s
